level_id,heuristic,success,nodes,runtime,solution_len
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#12,gnn[speed+dl],True,824,0.8995885848999023,31
sokoban_core/levels/letslogic_solved/0019_sasquatch_07.txt#18,gnn[speed+dl],True,147,0.9955909252166748,16
sokoban_core/levels/letslogic_solved/0011_v2009.txt#28,gnn[speed+dl],True,1151,1.1597950458526611,33
sokoban_core/levels/letslogic_solved/0019_sasquatch_07.txt#8,gnn[speed+dl],True,463,1.5523083209991455,16
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#122,gnn[speed+dl],True,4458,2.8874318599700928,54
sokoban_core/levels/letslogic_solved/0006_microban_01.txt#95,gnn[speed+dl],True,2716,3.376391649246216,37
sokoban_core/levels/letslogic_solved/0009_boxxle_01.txt#26,gnn[speed+dl],True,1865,3.4175519943237305,21
sokoban_core/levels/letslogic_solved/0012_microban_02.txt#100,gnn[speed+dl],True,1830,4.417421340942383,22
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#145,gnn[speed+dl],True,8109,7.08065390586853,35
sokoban_core/levels/letslogic_solved/0011_v2009.txt#149,gnn[speed+dl],True,24421,13.541176080703735,77
sokoban_core/levels/letslogic_solved/0011_v2009.txt#143,gnn[speed+dl],True,17561,14.108006477355957,80
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#46,gnn[speed+dl],True,22804,16.373147010803223,40
sokoban_core/levels/letslogic_solved/0020_sasquatch_08.txt#12,gnn[speed+dl],True,3991,21.37552785873413,28
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#123,gnn[speed+dl],True,39559,25.013086318969727,67
sokoban_core/levels/letslogic_solved/0025_grigr_special.txt#16,gnn[speed+dl],True,46859,27.15889286994934,95
sokoban_core/levels/letslogic_solved/0006_microban_01.txt#147,gnn[speed+dl],True,20888,31.927210330963135,49
sokoban_core/levels/letslogic_solved/0012_microban_02.txt#122,gnn[speed+dl],True,45134,43.361433267593384,48
sokoban_core/levels/letslogic_solved/0033_strategy.txt#45,gnn[speed+dl],True,311,0.5094232559204102,14
sokoban_core/levels/letslogic_solved/0006_microban_01.txt#136,gnn[speed+dl],True,66039,60.875629901885986,54
sokoban_core/levels/letslogic_solved/0033_strategy.txt#70,gnn[speed+dl],True,8,0.061556100845336914,5
sokoban_core/levels/letslogic_solved/0026_sasquatch_09.txt#28,gnn[speed+dl],True,6015,49.16449308395386,38
sokoban_core/levels/letslogic_solved/0039_novoban.txt#16,gnn[speed+dl],True,344,0.848092794418335,14
sokoban_core/levels/letslogic_solved/0011_v2009.txt#127,gnn[speed+dl],True,82333,68.42101550102234,78
sokoban_core/levels/letslogic_solved/0042_sokoban2k.txt#11,gnn[speed+dl],True,265,0.4846956729888916,38
sokoban_core/levels/letslogic_solved/0040_tbox_01.txt#27,gnn[speed+dl],True,4273,4.742861747741699,42
sokoban_core/levels/letslogic_solved/0033_strategy.txt#10,gnn[speed+dl],True,28774,41.356659173965454,24
sokoban_core/levels/letslogic_solved/0016_sasquatch_04.txt#9,gnn[speed+dl],True,65705,75.13769555091858,27
sokoban_core/levels/letslogic_solved/0025_grigr_special.txt#32,gnn[speed+dl],True,126610,70.87602376937866,82
sokoban_core/levels/letslogic_solved/0026_sasquatch_09.txt#2,gnn[speed+dl],True,10014,64.80696511268616,14
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#131,gnn[speed+dl],True,241549,144.0734281539917,63
sokoban_core/levels/letslogic_solved/0010_boxxle_02.txt#105,gnn[speed+dl],False,104914,180.00232887268066,-1
sokoban_core/levels/letslogic_solved/0017_sasquatch_05.txt#21,gnn[speed+dl],False,91606,180.00393986701965,-1
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#222,gnn[speed+dl],False,202362,180.00138235092163,-1
sokoban_core/levels/letslogic_solved/0020_sasquatch_08.txt#15,gnn[speed+dl],False,53631,180.0017592906952,-1
