level_id,heuristic,success,nodes,runtime,solution_len
sokoban_core/levels/letslogic_solved/0119_atlas_02.txt#31,hungarian+dl,False,74549,300.00205755233765,-1
sokoban_core/levels/letslogic_solved/0122_atlas_03.txt#14,hungarian+dl,False,30394,300.0083556175232,-1
sokoban_core/levels/letslogic_solved/0069_atlas_01.txt#72,hungarian+dl,False,19045,300.0013175010681,-1
sokoban_core/levels/letslogic_solved/0122_atlas_03.txt#64,hungarian+dl,False,29318,300.0058913230896,-1
sokoban_core/levels/letslogic_solved/0137_atlas_05.txt#27,hungarian+dl,False,90091,300.0018696784973,-1
sokoban_core/levels/letslogic_solved/0018_sasquatch_06.txt#37,hungarian+dl,False,37936,300.01574325561523,-1
sokoban_core/levels/letslogic_solved/0118_sokolasse.txt#16,hungarian+dl,False,11885,300.03035020828247,-1
sokoban_core/levels/letslogic_solved/0141_atlas_09.txt#71,hungarian+dl,False,23485,300.00038051605225,-1
sokoban_core/levels/letslogic_solved/0099_disciple.txt#28,hungarian+dl,False,6055,300.0548539161682,-1
sokoban_core/levels/letslogic_solved/0141_atlas_09.txt#75,hungarian+dl,False,2495,300.03151297569275,-1
sokoban_core/levels/letslogic_solved/0014_sasquatch_02.txt#15,hungarian+dl,False,20789,300.0181243419647,-1
sokoban_core/levels/letslogic_solved/0141_atlas_09.txt#7,hungarian+dl,False,41286,300.00711607933044,-1
sokoban_core/levels/letslogic_solved/0141_atlas_09.txt#57,hungarian+dl,False,54476,300.00086522102356,-1
sokoban_core/levels/letslogic_solved/0088_small_chessboards.txt#13,hungarian+dl,False,72670,300.00010418891907,-1
sokoban_core/levels/letslogic_solved/0016_sasquatch_04.txt#32,hungarian+dl,False,19205,300.00002813339233,-1
sokoban_core/levels/letslogic_solved/0140_atlas_08.txt#24,hungarian+dl,False,20733,300.0154616832733,-1
sokoban_core/levels/letslogic_solved/0137_atlas_05.txt#71,hungarian+dl,False,37734,300.0074393749237,-1
sokoban_core/levels/letslogic_solved/0142_atlas_10.txt#53,hungarian+dl,False,35864,300.00409173965454,-1
sokoban_core/levels/letslogic_solved/0019_sasquatch_07.txt#32,hungarian+dl,False,88028,300.00301361083984,-1
sokoban_core/levels/letslogic_solved/0145_chuchubi_03.txt#10,hungarian+dl,False,33143,300.01384449005127,-1
sokoban_core/levels/letslogic_solved/0019_sasquatch_07.txt#35,hungarian+dl,False,41740,300.0002405643463,-1
sokoban_core/levels/letslogic_solved/0010_boxxle_02.txt#32,hungarian+dl,False,94392,300.0002679824829,-1
sokoban_core/levels/letslogic_solved/0071_chuchubi_01.txt#23,hungarian+dl,False,29372,300.0222029685974,-1
sokoban_core/levels/letslogic_solved/0045_sokodeal.txt#24,hungarian+dl,False,48279,300.0070343017578,-1
sokoban_core/levels/letslogic_solved/0071_chuchubi_01.txt#9,hungarian+dl,False,91433,300.0013942718506,-1
sokoban_core/levels/letslogic_solved/0134_aruba_08.txt#33,hungarian+dl,False,68878,300.0027177333832,-1
sokoban_core/levels/letslogic_solved/0018_sasquatch_06.txt#35,hungarian+dl,False,274173,300.00262355804443,-1
sokoban_core/levels/letslogic_solved/0069_atlas_01.txt#70,hungarian+dl,False,78152,300.01865673065186,-1
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#253,hungarian+dl,False,100299,300.0045738220215,-1
sokoban_core/levels/letslogic_solved/0019_sasquatch_07.txt#38,hungarian+dl,False,142433,300.00054574012756,-1
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#350,hungarian+dl,False,196867,300.0017988681793,-1
sokoban_core/levels/letslogic_solved/0028_serena_01.txt#40,hungarian+dl,False,174417,300.00329303741455,-1
sokoban_core/levels/letslogic_solved/0145_chuchubi_03.txt#50,hungarian+dl,False,85288,300.0002920627594,-1
sokoban_core/levels/letslogic_solved/0146_chuchubi_04.txt#41,hungarian+dl,False,18717,300.0061779022217,-1
sokoban_core/levels/letslogic_solved/0146_chuchubi_04.txt#43,hungarian+dl,False,25952,300.0023260116577,-1
sokoban_core/levels/letslogic_solved/0146_chuchubi_04.txt#64,hungarian+dl,False,19812,300.00311493873596,-1
sokoban_core/levels/letslogic_solved/0146_chuchubi_04.txt#52,hungarian+dl,False,20041,300.03111696243286,-1
sokoban_core/levels/letslogic_solved/0145_chuchubi_03.txt#27,hungarian+dl,False,27161,300.0070946216583,-1
sokoban_core/levels/letslogic_solved/0145_chuchubi_03.txt#14,hungarian+dl,False,68584,300.0053596496582,-1
sokoban_core/levels/letslogic_solved/0151_chuchubi_09.txt#4,hungarian+dl,False,24907,300.01575350761414,-1
sokoban_core/levels/letslogic_solved/0153_chuchubi_11.txt#23,hungarian+dl,False,30834,300.0130636692047,-1
sokoban_core/levels/letslogic_solved/0146_chuchubi_04.txt#6,hungarian+dl,False,52491,300.00111293792725,-1
sokoban_core/levels/letslogic_solved/0147_chuchubi_05.txt#58,hungarian+dl,False,32580,300.00101947784424,-1
sokoban_core/levels/letslogic_solved/0146_chuchubi_04.txt#35,hungarian+dl,False,132994,300.00097250938416,-1
sokoban_core/levels/letslogic_solved/0187_serena_08.txt#1,hungarian+dl,False,47390,300.0088725090027,-1
sokoban_core/levels/letslogic_solved/0185_serena_06.txt#31,hungarian+dl,False,37708,300.006623506546,-1
sokoban_core/levels/letslogic_solved/0153_chuchubi_11.txt#5,hungarian+dl,False,15883,300.06483697891235,-1
sokoban_core/levels/letslogic_solved/0162_cosmac_09.txt#19,hungarian+dl,False,12460,300.0455665588379,-1
sokoban_core/levels/letslogic_solved/0159_cosmac_06.txt#24,hungarian+dl,False,60857,300.00238513946533,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#136,hungarian+dl,False,122464,300.00683856010437,-1
sokoban_core/levels/letslogic_solved/0149_chuchubi_07.txt#0,hungarian+dl,False,54840,300.0039002895355,-1
sokoban_core/levels/letslogic_solved/0150_chuchubi_08.txt#36,hungarian+dl,False,100852,300.0052881240845,-1
sokoban_core/levels/letslogic_solved/0149_chuchubi_07.txt#27,hungarian+dl,False,20810,300.03108501434326,-1
sokoban_core/levels/letslogic_solved/0187_serena_08.txt#77,hungarian+dl,False,124299,300.02843403816223,-1
sokoban_core/levels/letslogic_solved/0188_serena_09.txt#36,hungarian+dl,False,18884,300.00176644325256,-1
sokoban_core/levels/letslogic_solved/0184_serena_05.txt#6,hungarian+dl,False,25139,300.01263976097107,-1
sokoban_core/levels/letslogic_solved/0184_serena_05.txt#33,hungarian+dl,False,24718,300.031521320343,-1
sokoban_core/levels/letslogic_solved/0188_serena_09.txt#85,hungarian+dl,False,27458,300.00846815109253,-1
sokoban_core/levels/letslogic_solved/0194_bugs_special_collection.txt#4,hungarian+dl,False,195246,300.00033688545227,-1
sokoban_core/levels/letslogic_solved/0148_chuchubi_06.txt#2,hungarian+dl,False,119029,300.0005259513855,-1
sokoban_core/levels/letslogic_solved/0188_serena_09.txt#7,hungarian+dl,False,57837,300.01409912109375,-1
sokoban_core/levels/letslogic_solved/0194_bugs_special_collection.txt#5,hungarian+dl,False,103904,300.0007812976837,-1
sokoban_core/levels/letslogic_solved/0162_cosmac_09.txt#27,hungarian+dl,False,249955,300.0012004375458,-1
sokoban_core/levels/letslogic_solved/0146_chuchubi_04.txt#38,hungarian+dl,False,75314,300.39224100112915,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#367,hungarian+dl,False,75542,300.01405811309814,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#538,hungarian+dl,False,63023,300.011754989624,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#548,hungarian+dl,False,37341,300.00602769851685,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1026,hungarian+dl,False,19647,300.04013657569885,-1
sokoban_core/levels/letslogic_solved/0202_sharpen_collection.txt#31,hungarian+dl,False,49074,300.0099289417267,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1048,hungarian+dl,False,239852,300.0017087459564,-1
sokoban_core/levels/letslogic_solved/0223_chuchubi_14.txt#4,hungarian+dl,False,7007,300.0184531211853,-1
sokoban_core/levels/letslogic_solved/0223_chuchubi_14.txt#19,hungarian+dl,False,35820,300.0048716068268,-1
sokoban_core/levels/letslogic_solved/0240_payback_01.txt#23,hungarian+dl,False,40382,300.01274943351746,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1497,hungarian+dl,False,121906,300.0029296875,-1
sokoban_core/levels/letslogic_solved/0240_payback_01.txt#15,hungarian+dl,False,22308,300.0035152435303,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#253,hungarian+dl,False,97733,300.00022745132446,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1329,hungarian+dl,False,95027,300.00358414649963,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#161,hungarian+dl,False,18895,300.027366399765,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#157,hungarian+dl,False,31100,300.02152252197266,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1781,hungarian+dl,False,172194,300.00319147109985,-1
sokoban_core/levels/letslogic_solved/0221_chuchubi_13.txt#34,hungarian+dl,False,86993,300.0003001689911,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#44,hungarian+dl,False,31967,300.001268863678,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#783,hungarian+dl,False,27417,300.00500321388245,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#779,hungarian+dl,False,94140,300.0049715042114,-1
sokoban_core/levels/letslogic_solved/0276_bruno_druille.txt#7,hungarian+dl,False,122900,300.00233602523804,-1
sokoban_core/levels/letslogic_solved/0288_chrysalis_collection_01.txt#30,hungarian+dl,False,36996,300.0063564777374,-1
sokoban_core/levels/letslogic_solved/0330_sokostation.txt#235,hungarian+dl,False,14245,300.0114903450012,-1
sokoban_core/levels/letslogic_solved/0288_chrysalis_collection_01.txt#8,hungarian+dl,False,43747,300.01551055908203,-1
sokoban_core/levels/letslogic_solved/0207_sasquatch_11.txt#27,hungarian+dl,False,153285,300.0002417564392,-1
sokoban_core/levels/letslogic_solved/0330_sokostation.txt#212,hungarian+dl,False,34667,300.00228929519653,-1
sokoban_core/levels/letslogic_solved/0240_payback_01.txt#9,hungarian+dl,False,83794,300.0059278011322,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#115,hungarian+dl,False,46263,300.00850224494934,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#932,hungarian+dl,False,91701,300.00367307662964,-1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#92,hungarian+dl,False,123787,300.00322794914246,-1
sokoban_core/levels/letslogic_solved/0330_sokostation.txt#48,hungarian+dl,False,29225,300.0059838294983,-1
sokoban_core/levels/letslogic_solved/0354_monde_variations.txt#56,hungarian+dl,False,270166,300.0000436306,-1
sokoban_core/levels/letslogic_solved/0411_spiros_02.txt#151,hungarian+dl,True,126293,155.30825424194336,20
sokoban_core/levels/letslogic_solved/0360_sasquatch_01_arranged.txt#31,hungarian+dl,False,23909,300.0000014305115,-1
sokoban_core/levels/letslogic_solved/0357_original_remixed.txt#9,hungarian+dl,False,57007,300.00298023223877,-1
sokoban_core/levels/letslogic_solved/0357_original_remixed.txt#36,hungarian+dl,False,165452,300.00338864326477,-1
sokoban_core/levels/letslogic_solved/0354_monde_variations.txt#79,hungarian+dl,False,68498,300.00681805610657,-1
sokoban_core/levels/letslogic_solved/0409_dushi_03.txt#14,hungarian+dl,False,115554,300.011501789093,-1
sokoban_core/levels/letslogic_solved/0409_dushi_03.txt#21,hungarian+dl,False,31878,300.0016372203827,-1
sokoban_core/levels/letslogic_solved/0361_sasquatch_02_arranged.txt#17,hungarian+dl,False,70414,300.00774812698364,-1
sokoban_core/levels/letslogic_solved/0366_sasquatch_07_arranged.txt#39,hungarian+dl,False,93157,300.01472449302673,-1
sokoban_core/levels/letslogic_solved/0361_sasquatch_02_arranged.txt#25,hungarian+dl,False,47006,300.01308155059814,-1
sokoban_core/levels/letslogic_solved/0409_dushi_03.txt#13,hungarian+dl,False,96591,300.00739192962646,-1
sokoban_core/levels/letslogic_solved/0402_payback_06.txt#24,hungarian+dl,False,106934,300.0008108615875,-1
sokoban_core/levels/letslogic_solved/0420_payback_07.txt#7,hungarian+dl,False,36787,300.01755380630493,-1
sokoban_core/levels/letslogic_solved/0421_payback_08.txt#9,hungarian+dl,False,94253,300.00005626678467,-1
sokoban_core/levels/letslogic_solved/0413_spiros_04.txt#183,hungarian+dl,False,125754,300.0047769546509,-1
sokoban_core/levels/letslogic_solved/0421_payback_08.txt#28,hungarian+dl,False,69406,300.0036029815674,-1
sokoban_core/levels/letslogic_solved/0430_payback_10.txt#15,hungarian+dl,False,93436,300.00227880477905,-1
sokoban_core/levels/letslogic_solved/0420_payback_07.txt#16,hungarian+dl,False,93072,300.00078988075256,-1
sokoban_core/levels/letslogic_solved/0426_zika_1.txt#18,hungarian+dl,False,65264,300.0201687812805,-1
sokoban_core/levels/letslogic_solved/0442_original_51-90_remodeled.txt#21,hungarian+dl,False,100405,300.00104093551636,-1
sokoban_core/levels/letslogic_solved/0436_albe.txt#36,hungarian+dl,False,110471,300.00136280059814,-1
sokoban_core/levels/letslogic_solved/0445_sokoban_junior_2.txt#47,hungarian+dl,False,79517,300.00949597358704,-1
sokoban_core/levels/letslogic_solved/0454_drina.txt#65,hungarian+dl,False,40454,300.00028371810913,-1
sokoban_core/levels/letslogic_solved/0449_sokoman_4.txt#11,hungarian+dl,False,80177,300.00479221343994,-1
sokoban_core/levels/letslogic_solved/0430_payback_10.txt#16,hungarian+dl,False,106262,300.00161719322205,-1
sokoban_core/levels/letslogic_solved/0454_drina.txt#32,hungarian+dl,False,55680,300.0002701282501,-1
sokoban_core/levels/letslogic_solved/0460_all_remodels.txt#25,hungarian+dl,False,134850,300.0004622936249,-1
sokoban_core/levels/letslogic_solved/0445_sokoban_junior_2.txt#17,hungarian+dl,False,138517,300.00703620910645,-1
sokoban_core/levels/letslogic_solved/0460_all_remodels.txt#49,hungarian+dl,False,46389,300.0224211215973,-1
sokoban_core/levels/letslogic_solved/0466_dunav.txt#20,hungarian+dl,False,164942,300.0000545978546,-1
sokoban_core/levels/letslogic_solved/0465_cer.txt#18,hungarian+dl,False,71544,300.00986790657043,-1
sokoban_core/levels/letslogic_solved/0466_dunav.txt#21,hungarian+dl,False,41866,300.01102924346924,-1
sokoban_core/levels/letslogic_solved/0483_paulje.txt#46,hungarian+dl,False,108535,300.0000898838043,-1
sokoban_core/levels/letslogic_solved/0519_attrition_03.txt#27,hungarian+dl,False,10771,300.0039143562317,-1
sokoban_core/levels/letslogic_solved/0494_chrysalis_collection_08.txt#13,hungarian+dl,False,55246,300.0054078102112,-1
sokoban_core/levels/letslogic_solved/0488_mf8_sokoban_competition.txt#12,hungarian+dl,False,89755,300.0022222995758,-1
sokoban_core/levels/letslogic_solved/0494_chrysalis_collection_08.txt#0,hungarian+dl,False,64543,300.00891876220703,-1
sokoban_core/levels/letslogic_solved/0504_kurt_nittel_2.txt#57,hungarian+dl,False,80868,300.00321769714355,-1
sokoban_core/levels/letslogic_solved/0551_chrysalis_collection_09.txt#4,hungarian+dl,False,25384,300.0232267379761,-1
sokoban_core/levels/letslogic_solved/0557_gyjgw_collection.txt#31,hungarian+dl,False,42138,300.01113843917847,-1
sokoban_core/levels/letslogic_solved/0560_pacov.txt#7,hungarian+dl,False,53153,300.0054314136505,-1
sokoban_core/levels/letslogic_solved/0560_pacov.txt#4,hungarian+dl,False,78797,300.0062401294708,-1
sokoban_core/levels/letslogic_solved/0560_pacov.txt#24,hungarian+dl,False,104300,300.00627088546753,-1
sokoban_core/levels/letslogic_solved/0565_york_shen_collection.txt#169,hungarian+dl,False,51895,300.0161919593811,-1
sokoban_core/levels/letslogic_solved/0560_pacov.txt#23,hungarian+dl,False,89943,300.01059794425964,-1
sokoban_core/levels/letslogic_solved/0557_gyjgw_collection.txt#12,hungarian+dl,False,66880,300.0018684864044,-1
sokoban_core/levels/letslogic_solved/0560_pacov.txt#22,hungarian+dl,False,105834,300.01294565200806,-1
sokoban_core/levels/letslogic_solved/0565_york_shen_collection.txt#39,hungarian+dl,False,57188,300.0075492858887,-1
sokoban_core/levels/letslogic_solved/0567_david_w._skinner_arranged.txt#100,hungarian+dl,False,39987,300.01532793045044,-1
sokoban_core/levels/letslogic_solved/0565_york_shen_collection.txt#45,hungarian+dl,False,114028,300.00294947624207,-1
sokoban_core/levels/letslogic_solved/0568_eric_f._tchong_arranged.txt#19,hungarian+dl,False,20363,300.0199522972107,-1
sokoban_core/levels/letslogic_solved/0565_york_shen_collection.txt#27,hungarian+dl,False,95849,300.00515723228455,-1
sokoban_core/levels/letslogic_solved/0566_li_jin_you_collection.txt#333,hungarian+dl,False,16513,300.0298156738281,-1
sokoban_core/levels/letslogic_solved/0565_york_shen_collection.txt#195,hungarian+dl,False,40437,300.01508808135986,-1
sokoban_core/levels/letslogic_solved/0567_david_w._skinner_arranged.txt#141,hungarian+dl,False,42590,300.0281481742859,-1
sokoban_core/levels/letslogic_solved/0568_eric_f._tchong_arranged.txt#43,hungarian+dl,False,31506,300.0093002319336,-1
sokoban_core/levels/letslogic_solved/0568_eric_f._tchong_arranged.txt#75,hungarian+dl,False,50745,300.00565338134766,-1
sokoban_core/levels/letslogic_solved/0565_york_shen_collection.txt#62,hungarian+dl,False,218372,300.00150060653687,-1
sokoban_core/levels/letslogic_solved/0571_laizhufu_and_lzy_arranged.txt#27,hungarian+dl,False,53962,300.0062942504883,-1
sokoban_core/levels/letslogic_solved/0567_david_w._skinner_arranged.txt#50,hungarian+dl,False,179755,300.001962184906,-1
sokoban_core/levels/letslogic_solved/0569_ghislain_martin_arranged.txt#17,hungarian+dl,False,107786,300.0048563480377,-1
sokoban_core/levels/letslogic_solved/0571_laizhufu_and_lzy_arranged.txt#24,hungarian+dl,False,53166,300.0018584728241,-1
sokoban_core/levels/letslogic_solved/0573_monry_and_panda_arranged.txt#14,hungarian+dl,False,170869,300.0032091140747,-1
sokoban_core/levels/letslogic_solved/0573_monry_and_panda_arranged.txt#41,hungarian+dl,False,117638,300.00729155540466,-1
sokoban_core/levels/letslogic_solved/0574_thinking_rabbit_arranged.txt#207,hungarian+dl,False,133260,300.00039410591125,-1
sokoban_core/levels/letslogic_solved/0574_thinking_rabbit_arranged.txt#438,hungarian+dl,False,62494,300.00380635261536,-1
sokoban_core/levels/letslogic_solved/0574_thinking_rabbit_arranged.txt#330,hungarian+dl,False,59341,300.0057818889618,-1
sokoban_core/levels/letslogic_solved/0574_thinking_rabbit_arranged.txt#250,hungarian+dl,False,261541,300.0035662651062,-1
sokoban_core/levels/letslogic_solved/0578_warehouse.txt#192,hungarian+dl,False,23194,300.0012323856354,-1
sokoban_core/levels/letslogic_solved/0596_mactommy_inventions.txt#47,hungarian+dl,False,27506,300.0034439563751,-1
sokoban_core/levels/letslogic_solved/0578_warehouse.txt#244,hungarian+dl,False,51452,300.00008392333984,-1
sokoban_core/levels/letslogic_solved/0578_warehouse.txt#29,hungarian+dl,False,75586,300.00055837631226,-1
sokoban_core/levels/letslogic_solved/0578_warehouse.txt#82,hungarian+dl,False,26217,300.039187669754,-1
sokoban_core/levels/letslogic_solved/0600_mass_remodel.txt#149,hungarian+dl,False,46568,300.00914239883423,-1
sokoban_core/levels/letslogic_solved/0600_mass_remodel.txt#171,hungarian+dl,False,15436,300.0456290245056,-1
sokoban_core/levels/letslogic_solved/0574_thinking_rabbit_arranged.txt#468,hungarian+dl,False,98851,300.00446677207947,-1
sokoban_core/levels/letslogic_solved/0600_mass_remodel.txt#256,hungarian+dl,False,82339,300.00085163116455,-1
sokoban_core/levels/letslogic_solved/0597_sokocreation.txt#53,hungarian+dl,False,140210,300.0031461715698,-1
sokoban_core/levels/letslogic_solved/0600_mass_remodel.txt#64,hungarian+dl,False,131130,300.00157403945923,-1
sokoban_core/levels/letslogic_solved/0626_suitcase_03.txt#39,hungarian+dl,False,100358,300.01144218444824,-1
sokoban_core/levels/letslogic_solved/0625_suitcase_02.txt#109,hungarian+dl,False,88327,300.0031337738037,-1
